objectid,filename,img_thumb,institution,display_template,format,parentid,prefix,subject,title,collection-name,date,date-descriptive,place,photographer,description,usage,maori-fashion-keyword,Flickr account (if applicable)
maori-postcard-bw-121,https://onehera.waikato.ac.nz/assets/display/34390-max?u=cf778b9e1b3232accd3e3a024d91f21b,https://onehera.waikato.ac.nz/assets/display/34390-max?u=cf778b9e1b3232accd3e3a024d91f21b,https://onehera.waikato.ac.nz/nodes/view/5116,image,image/jpeg,,maori-postcard-bw,group; life; cloak,"Group of Māori, Rotorua",University of Waikato Library,Māori Postcards c.1890-1940,1900,c.1924,,,"Postcard titled: ""Maoris, Rotorua"". Tourist Series no.1451.","Māori (New Zealand people) -- Rotorua (N.Z.) -- Photographs;
Māori (New Zealand people) -- Clothing -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Cloaks -- New Zealand -- Pictorial works;
Kākahu;
Tāngata;
Whakaahua;
Kāri poutāpeta;",
maori-postcard-color-122,https://onehera.waikato.ac.nz/assets/display/34302-max?u=3303a0c911c2b2fbe4beae8f718c530e,https://onehera.waikato.ac.nz/assets/display/34302-max?u=3303a0c911c2b2fbe4beae8f718c530e,https://onehera.waikato.ac.nz/nodes/view/5088,image,image/jpeg,,maori-postcard-color,woman (wahine); portrait; cloak,"A famous Māori beauty, Whakarewarewa",University of Waikato Library,Māori Postcards c.1890-1940,,Unknown,,,"Postcard titled: ""A Christmas Greeting: A Famous Māori Beauty, Whakarewarewa"". F.T.Series no.2335.","Women, Māori -- New Zealand -- Portraits
Māori (New Zealand people) -- Photographs
Māori (New Zealand people) -- Social life and customs -- Pictorial works
Christmas -- New Zealand -- Pictorial works
Wāhine
Tāngata
Whakaahua
Kāri poutāpeta",
maori-postcard-bw-123,https://onehera.waikato.ac.nz/assets/display/34526-max?u=66894192f9a2127ec538f56eb5863d20,https://onehera.waikato.ac.nz/assets/display/34526-max?u=66894192f9a2127ec538f56eb5863d20,https://onehera.waikato.ac.nz/nodes/view/5115?type=all,image,image/jpeg,,maori-postcard-bw,group; life; architecture; cloak,"Poi Dance, Rotorua",University of Waikato Library,Māori Postcards c.1890-1940,1900,c.1926,,,"Postcard titled: ""Poi Dance, Rotorua"". Tourist Series no.1462.","Māori (New Zealand people) -- Pictorial works;
Women, Māori -- New Zealand -- Pictorial works;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Māori (New Zealand people) -- Clothing -- New Zealand -- Pictorial works;
Headbands -- New Zealand -- Pictorial works;
Hand weaving -- New Zealand -- Pictorial works;
Clothing and dress -- New Zealand -- Pictorial works;
Performing arts -- New Zealand -- Pictorial works;
Poi dance -- Pictorial works;
Rotorua (N.Z.) -- Pictorial works;
Kāri poutāpeta;
Whakaahua;
Tāngata;
Piupiu;
Kākahu;
Wāhine;
Poi;
Kapa haka;",
maori-postcard-bw-124,https://onehera.waikato.ac.nz/assets/display/34542-max?u=e196c9dbd2b5fceedea6ea2beb2fa789,https://onehera.waikato.ac.nz/assets/display/34542-max?u=e196c9dbd2b5fceedea6ea2beb2fa789,https://onehera.waikato.ac.nz/nodes/view/5093?type=all,image,image/jpeg,,maori-postcard-bw,Tohunga;,Feeding the Tohunga,University of Waikato Library,Māori Postcards c.1890-1940,,Unknown,,,"Postcard titled: ""Feeding the Tohunga"". No.R18.","Māori (New Zealand people) -- Food -- Photographs
Māori (New Zealand people) -- Photographs
Māori (New Zealand people) -- Social life and customs -- Pictorial works
Māori (New Zealand people) -- Clothing -- New Zealand -- Pictorial works
Kākahu
Tohunga
Tāngata
Whakaahua
Kāri poutāpeta",
maori-postcard-bw-125,https://onehera.waikato.ac.nz/assets/display/34382-max?u=1e290b8b67152ac86f820ccb99e98c71,https://onehera.waikato.ac.nz/assets/display/34382-max?u=1e290b8b67152ac86f820ccb99e98c71,https://onehera.waikato.ac.nz/nodes/view/5092?type=all&lsk=44f0b45466d9e02c804bfa39dd0bf4be,image,image/jpeg,,maori-postcard-bw,tattoo;,Māori Tattooing,University of Waikato Library,Māori Postcards c.1890-1940,,Unknown,,,"Postcard titled: ""Maoris Tattooing, N.Z."". No.R20. No.5037.","Māori (New Zealand people) -- Photographs
Māori (New Zealand people) -- Clothing -- Photographs
Māori (New Zealand people) -- Social life and customs -- Pictorial works
Tattooing -- New Zealand -- Pictorial works
Cloaks -- New Zealand -- Pictorial works
Kākahu
Tā moko (Uhi)
Tāngata
Whakaahua
Kāri poutāpeta",
maori-postcard-bw-126,https://onehera.waikato.ac.nz/assets/display/34370-max?u=e0379bcddb5ea8116ef43720d0ea80cf,https://onehera.waikato.ac.nz/assets/display/34370-max?u=e0379bcddb5ea8116ef43720d0ea80cf,https://onehera.waikato.ac.nz/nodes/view/5091?type=all,image,image/jpeg,,maori-postcard-bw,woman (wahine); cloak; weaving;,Māori weaving Korowai Cloak,University of Waikato Library,Māori Postcards c.1890-1940,,Unknown,,,"Postcard titled: ""Maori weaving Korowai (Cloak), New Zealand"". No.4.","Hand weaving -- New Zealand -- Pictorial works
Māori (New Zealand people) -- Clothing -- New Zealand -- Pictorial works
Clothing and dress -- New Zealand -- Pictorial works
Headbands -- New Zealand -- Pictorial works
Feather cloaks -- New Zealand -- Pictorial works
Cloaks -- New Zealand -- Pictorial works
Women, Māori -- New Zealand -- Pictorial works
Māori (New Zealand people) -- Pictorial works
Māori (New Zealand people) -- Photographs
Māori (New Zealand people) -- Social life and customs -- Pictorial works
Kāri poutāpeta
Whakaahua
Tāngata
Kahutoi
Whatu kākahu
Kahu huruhuru
Piupiu
Kākahu
Wāhine",
maori-postcard-bw-127,https://onehera.waikato.ac.nz/assets/display/34388-max?u=f60e202efedffa920d2d33f0a5a7fb2b,https://onehera.waikato.ac.nz/assets/display/34388-max?u=f60e202efedffa920d2d33f0a5a7fb2b,https://onehera.waikato.ac.nz/nodes/view/5090?type=all&lsk=44f0b45466d9e02c804bfa39dd0bf4be,image,image/jpeg,,maori-postcard-bw,woman (wahine); laundry,"Māori washing at Ohinemutu, Rotorua",University of Waikato Library,Māori Postcards c.1890-1940,,Unknown,,,"Postcard titled: ""Maoris washing, Rotorua. Washing Ohinemutu."" Blencow photo no.45.","Laundry -- New Zealand -- Pictorial works
Women, Māori -- New Zealand -- Pictorial works
Māori (New Zealand people) -- Pictorial works
Māori (New Zealand people) -- Photographs
Māori (New Zealand people) -- Social life and customs -- Pictorial works
Kāri poutāpeta
Whakaahua
Tāngata
Wāhine",
maori-postcard-color-128,https://onehera.waikato.ac.nz/assets/display/34394-max?u=245b25c65aabe4d0ed20da97542502ce,https://onehera.waikato.ac.nz/assets/display/34394-max?u=245b25c65aabe4d0ed20da97542502ce,https://onehera.waikato.ac.nz/nodes/view/5089?type=all,image,image/jpeg,,maori-postcard-color,,"A Ngāti Huia Chieftian, Ngāti Raukawa",University of Waikato Library,Māori Postcards c.1890-1940,,Unknown,,,"A Ngāti Huia Chieftian, Ngāti Raukawa","Elders (Indigenous leaders) -- New Zealand -- Portraits
Māori (New Zealand people) -- Photographs
Māori (New Zealand people) -- Social life and customs -- Pictorial works
Weapons, Māori -- New Zealand -- Pictorial works
Māori (New Zealand people) -- Clothing -- New Zealand -- Pictorial works
Cloaks -- New Zealand -- Pictorial works
Ngāti Raukawa (Māori people) -- Photographs
Kaumātua
Tāngata
Whakaahua
Kāri poutāpeta",
maori-postcard-bw-129,https://onehera.waikato.ac.nz/assets/display/34284-max?u=30f91f5885d4a2359c9d468cce0bbe86,https://onehera.waikato.ac.nz/assets/display/34284-max?u=30f91f5885d4a2359c9d468cce0bbe86,https://onehera.waikato.ac.nz/nodes/view/5094?type=all,image,image/jpeg,,maori-postcard-bw,,"Māori Whare, Whakarewarewa",University of Waikato Library,Māori Postcards c.1890-1940,,Unknown,,,"Postcard titled: ""Maori Whares, Whakarewarewa"". F.G.R. no.3643.","Māori (New Zealand people) -- New Zealand -- Whakarewarewa -- Photographs
Māori (New Zealand people) -- Social life and customs -- Pictorial works
Tūhourangi (New Zealand people) -- Social life and customs -- Pictorial works
Tikanga-ā-iwi
Tāngata
Whakaahua
Kāri poutāpeta",
maori-postcard-bw-130,https://onehera.waikato.ac.nz/assets/display/34532-max?u=f038cf80c1caa90db0c2db8b874cadc2,https://onehera.waikato.ac.nz/assets/display/34532-max?u=f038cf80c1caa90db0c2db8b874cadc2,https://onehera.waikato.ac.nz/nodes/view/5096?type=all,image,image/jpeg,,maori-postcard-bw,,Palm-covered boat [skiff] on the water,University of Waikato Library,Māori Postcards c.1890-1940,,Unknown,,,,"Skiffs -- New Zealand -- Pictorial works
Boats and boating -- New Zealand -- Pictorial works
Canoeists -- New Zealand -- Pictorial works
Canoes and canoeing -- New Zealand -- Pictorial works
Māori (New Zealand people) -- Clothing -- New Zealand -- Pictorial works
Clothing and dress -- New Zealand -- Pictorial works
Cloaks -- New Zealand -- Pictorial works
Hand weaving -- New Zealand -- Pictorial works
Māori (New Zealand people) -- Pictorial works
Māori (New Zealand people) -- Photographs
Māori (New Zealand people) -- Social life and customs -- Pictorial works
Kāri poutāpeta
Whakaahua
Tāngata
Whatu kākahu
Kākahu
Kahutoi
Waka",
maori-postcard-bw-131,https://onehera.waikato.ac.nz/assets/display/34430-max?u=183bf4309e482b8157492001d3a97bad,https://onehera.waikato.ac.nz/assets/display/34430-max?u=183bf4309e482b8157492001d3a97bad,https://onehera.waikato.ac.nz/nodes/view/5098?type=all,image,image/jpeg,,maori-postcard-bw,,Christmas postcard showcasing Mt Ngauruhoe,University of Waikato Library,Māori Postcards c.1890-1940,,Unknown,,,"Postcard titled"" ""A Merry Xmas"". No.X46.

Front of postcard has two images, the larger one of Mt Ngauruhoe and a smaller image of an unidentified Māori woman. There are also the words: ""Across the land, across the sea This message I would send thee. May Christmas bring you joy and gladness, The Years to come be free from sadness.""","Christmas -- New Zealand -- Pictorial works
Women, Māori -- New Zealand -- Pictorial works
Hair ornaments -- New Zealand -- Pictorial works
Volcanoes -- New Zealand -- Ngauruhoe, Mount
Flowers -- New Zealand -- Pictorial works
Māori (New Zealand people) -- Pictorial works
Māori (New Zealand people) -- Photographs
Māori (New Zealand people) -- Social life and customs -- Pictorial works
Ngauruhoe, Mount (N.Z.) -- Pictorial works
Kāri poutāpeta
Whakaahua
Tāngata
Pahūtanga
Kirihimete
Raukura
Wāhine
Putiputi",
maori-postcard-bw-132,https://onehera.waikato.ac.nz/assets/display/34432-max?u=1dafd171b0f567c12a7b6d7e48d6c176,https://onehera.waikato.ac.nz/assets/display/34432-max?u=1dafd171b0f567c12a7b6d7e48d6c176,https://onehera.waikato.ac.nz/nodes/view/5097?type=all,image,image/jpeg,,maori-postcard-bw,,"A Bathing Pool, Wairakei",University of Waikato Library,Māori Postcards c.1890-1940,,Unknown,,,"Postcard titled: ""A Bathing Pool, Wairakei, N.Z."". F.G.R. no.4478.","Bathing customs -- New Zealand -- Pictorial works
Swimming -- New Zealand -- Pictorial works
Women, Māori -- New Zealand -- Pictorial works
Waterfalls -- New Zealand -- Wairakei -- Pictorial works
Māori (New Zealand people) -- Pictorial works
Māori (New Zealand people) -- Photographs
Māori (New Zealand people) -- Social life and customs -- Pictorial works
Wairakei (N.Z.) -- New Zealand -- Pictorial works
Kāri poutāpeta
Whakaahua
Tāngata
Kauhoe
Wāhine",
maori-postcard-bw-133,https://onehera.waikato.ac.nz/assets/display/34329-max?u=219624a13fc450622db32e4446964be3,https://onehera.waikato.ac.nz/assets/display/34329-max?u=219624a13fc450622db32e4446964be3,https://onehera.waikato.ac.nz/nodes/view/5109?type=all&lsk=44f0b45466d9e02c804bfa39dd0bf4be,image,image/jpeg,,maori-postcard-bw,,Māori Haka,University of Waikato Library,Māori Postcards c.1890-1940,,Unknown,,,,"Haka (Dance) -- Pictorial works
Dance -- New Zealand -- Pictorial works
Performing arts -- New Zealand -- Pictorial works
Men -- New Zealand -- Social life and customs -- Pictorial works
Māori (New Zealand people) -- Clothing -- New Zealand -- Pictorial works
Hand weaving -- New Zealand -- Pictorial works
Clothing and dress -- New Zealand -- Pictorial works
Hair ornaments -- New Zealand -- Pictorial works
Wood carving, Māori -- New Zealand -- Pictorial works
Clothing and dress -- New Zealand -- Pictorial works
Marae -- New Zealand -- Pictorial works
Māori (New Zealand people) -- Pictorial works
Māori (New Zealand people) -- Photographs
Māori (New Zealand people) -- Social life and customs -- Pictorial works
Whakarewarewa (N.Z.) -- Pictorial works
Kāri poutāpeta
Whakaahua
Tāngata
Tāne
Marae
Piupiu
Kapa haka
Haka
Kākahu
Raukura
Whakairo",
maori-postcard-bw-134,https://onehera.waikato.ac.nz/assets/display/34420-max?u=1e6a7530cc748faecf782d26677b4e2c,https://onehera.waikato.ac.nz/assets/display/34420-max?u=1e6a7530cc748faecf782d26677b4e2c,https://onehera.waikato.ac.nz/nodes/view/5086?type=all,image,image/jpeg,,maori-postcard-bw,,Georgina and Eileen - two tourist guides,University of Waikato Library,Māori Postcards c.1890-1940,,Unknown,,,,"Women, Māori -- New Zealand -- Portraits
Māori (New Zealand people) -- Photographs
Māori (New Zealand people) -- Social life and customs -- Pictorial works
Tour guides (Persons) -- New Zealand -- Rotorua -- Pictorial works
Strew, Georgina Te Rauoriwa, -1953
Winiata, Eileen Rangiriri nee Strew
Tāngata
Whakaahua
Kāri poutāpeta
Tāpoi
Wāhine",
maori-postcard-bw-135,https://onehera.waikato.ac.nz/assets/display/34260-max?u=ceef9606ea881d9785e269271cedefb2,https://onehera.waikato.ac.nz/assets/display/34260-max?u=ceef9606ea881d9785e269271cedefb2,https://onehera.waikato.ac.nz/nodes/view/5087?type=all,image,image/jpeg,,maori-postcard-bw,,Māori school students,University of Waikato Library,Māori Postcards c.1890-1940,,Unknown,,,,"Youth, Māori -- New Zealand -- Portraits
Māori (New Zealand people) -- Photographs
Māori (New Zealand people) -- Social life and customs -- Pictorial works
Kāri poutāpeta
Whakaahua
Tāngata",
maori-postcard-bw-136,https://onehera.waikato.ac.nz/assets/display/34208-max?u=c4ced2f874a9ae63a00ecda20785506c,https://onehera.waikato.ac.nz/assets/display/34208-max?u=c4ced2f874a9ae63a00ecda20785506c,https://onehera.waikato.ac.nz/nodes/view/5085?type=all,image,image/jpeg,,maori-postcard-bw,,Māori Women,University of Waikato Library,Māori Postcards c.1890-1940,,Unknown,,,"Postcard titled: ""Maori Women"". Tourist Series no.1555.","Women, Māori -- New Zealand -- Portraits
Māori (New Zealand people) -- Photographs
Kāri poutāpeta
Whakaahua
Tāngata
Wāhine",
maori-postcard-bw-137,https://onehera.waikato.ac.nz/assets/display/34324-max?u=8e97001b61956804b6c588239129782a,https://onehera.waikato.ac.nz/assets/display/34324-max?u=8e97001b61956804b6c588239129782a,https://onehera.waikato.ac.nz/nodes/view/5084?type=all,image,image/jpeg,,maori-postcard-bw,,Eleven different Māori Costumes,University of Waikato Library,Māori Postcards c.1890-1940,,Unknown,,,"Postcard titled: ""Eleven different Maori Costumes"". F.G.R. no.2570.","Women, Māori -- New Zealand -- Pictorial works
Māori (New Zealand people) -- Clothing -- New Zealand -- Pictorial works
Clothing and dress -- New Zealand -- Pictorial works
Hand weaving -- New Zealand -- Pictorial works
Cloaks -- New Zealand -- Pictorial works
Hair ornaments -- New Zealand -- Pictorial works
Weapons, Māori -- New Zealand -- Pictorial works
Māori (New Zealand people) -- Pictorial works
Māori (New Zealand people) -- Photographs
Māori (New Zealand people) -- Social life and customs -- Pictorial works
Kāri poutāpeta
Whakaahua
Tāngata
Whatu kākahu
Raukura
Kahutoi
Kākahu
Wāhine
Patu
Rākau ā Tū",
maori-postcard-bw-138,https://onehera.waikato.ac.nz/assets/display/34544-max?u=a2c264669dd889197f34e92df28b3f60,https://onehera.waikato.ac.nz/assets/display/34544-max?u=a2c264669dd889197f34e92df28b3f60,https://onehera.waikato.ac.nz/nodes/view/5083?type=all,image,image/jpeg,,maori-postcard-bw,,"Ana Hato' Concert Party, Rotorua",University of Waikato Library,Māori Postcards c.1890-1940,,Unknown,,,,"Hato, Ana, 1907-1953 -- Portraits
Poi dance -- Pictorial works
Performing arts -- New Zealand -- Pictorial works
Māori (New Zealand people) -- Clothing -- New Zealand -- Pictorial works
Clothing and dress -- New Zealand -- Pictorial works
Hand weaving -- New Zealand -- Pictorial works
Feather cloaks -- New Zealand -- Pictorial works
Cloaks -- New Zealand -- Pictorial works
Hair ornaments -- New Zealand -- Pictorial works
Headbands -- New Zealand -- Pictorial works
Jewellery -- New Zealand -- Pictorial works
Māori meeting houses -- New Zealand -- Pictorial works
Carving (Decorative arts) -- New Zealand -- Pictorial works
Wood carving, Māori -- New Zealand -- Pictorial works
Māori (New Zealand people) -- Pictorial works
Māori (New Zealand people) -- Photographs
Māori (New Zealand people) -- Social life and customs -- Pictorial works
Rotorua (N.Z.) -- Pictorial works
Kāri poutāpeta
Whakaahua
Tāngata
Whare nui
Whakairo
Whakakai
Raukura
Kahutoi
Kahu huruhuru
Kapa haka
Poi
Kākahu
Piupiu",
maori-postcard-bw-139,https://onehera.waikato.ac.nz/assets/display/34478-max?u=581db612c2449dea73f5aeb5a7d51270,https://onehera.waikato.ac.nz/assets/display/34478-max?u=581db612c2449dea73f5aeb5a7d51270,https://onehera.waikato.ac.nz/nodes/view/5082?type=all,image,image/jpeg,,maori-postcard-bw,,"Poi Dance, Rotorua",University of Waikato Library,Māori Postcards c.1890-1940,,Unknown,,,,"Māori (New Zealand people) -- Pictorial works
Women, Māori -- New Zealand -- Pictorial works
Māori (New Zealand people) -- Photographs
Māori (New Zealand people) -- Social life and customs -- Pictorial works
Māori (New Zealand people) -- Clothing -- New Zealand -- Pictorial works
Hand weaving -- New Zealand -- Pictorial works
Clothing and dress -- New Zealand -- Pictorial works
Poi dance -- Pictorial works
Performing arts -- New Zealand -- Pictorial works
Rotorua (N.Z.) -- Pictorial works
Kāri poutāpeta
Whakaahua
Tāngata
Piupiu
Kākahu
Wāhine
Poi
Kapa haka",
,,,,,image/jpeg,,,,,,,,,,,,,
